"`_id`","title","author","publisher","`date`","price","content","category","score"
866,가을 타기 ,박항근과 신광중 시인들 저,BOOKK(부크크),"2018년 12월","15,000원","공부법이 아니라 공부 습관이 성패를 좌우한다! 공부법보다 ‘공부 습관’이 중요한 이유 유튜브 1억 7천만뷰 돌파, 베스트셀러『미쳐야 공부다』『강성태 66일 공부법』, 방송 [SBS스페셜], [EBS 60분 부모] 출연 등으로 대한민국 자타공인 1등 공부 멘토로 자리매김한 강성태 공신닷컴 대표. 소심한 시골 촌놈에 지나지 않았던 그는 열등감을 극복하기 위해 공부를 시작했고 마침내 수능 0.01%로 서울대에 합격했다. 학창시절 그가 직접 터득한 공부법과 공부 멘토로 활동하면서 발견한 공부 비법은 청소년, 공시생, 취시생 등 전국의 수많은 수험생들에게 놀라운 성적 변화를 가져왔다. 십여 년간 교육현장에서 수험생들을 만나온 온 저자는 공신에게는 공부법에 앞서 더 중요한 것이 공부 습관이며 이를 따로 정리해 알려 줄 필요성을 느껴『강성태 66일 공부법』을 펴냈다. 특히 20만부 기념 개정증보판으로 출간한 이번 책은 실제 66일 공부법 실천자들의 사례를 토대로 해 더욱 현실적이고 구체적인 공부 조언을 강화한 것이 특징이다. “공부를 잘하고 싶은데 몸이 안 따라줘요.” “공부 한번 하려면 매번 큰 결심이 필요해요.” 공부하고 싶은 마음과는 달리 공부가 잘 되지 않아서 걱정인 사람들이 참 많다. 이것은 공부가 생활화된 시스템, 즉 습관이 만들어지지 않아서다. 무엇이든 습관이 되면 뇌에서 회로가 만들어져 더 적은 에너지로 더 효과적으로 일한다. 즉 공부가 자동시스템화 되는 것이다. 이러한 공부 습관이야말로 학년이 올라갈수록, 또 공부량이 많아질수록 성공과 실패를 가른다고 해도 과언이 아니다. 공부법에 앞서 공부가 되는 시스템, 공부 습관을 세워야 하는 이유다. 이 책은 공부 습관을 만드는 법과 공부법, 두 측면에서 학생들이 꼭 실천해야 하는 방법들을 구체적으로 담았다. 이 방법들은 모두 저자가 교육 현장에서 시행착오를 거치며 그 성과를 증명한 것들이라 신뢰할 수 있다. 이번만큼은 공부 습관을 확실히 잡고 싶은 청소년·공시생·취준생 등 모든 수험생들에게 이 책은 새로운 공부 출발점이자 유용한 길잡이가 될 것이다.",한국 시,
867,"삼순이 - 식모, 버스안내양, 여공",정찬일 저,책과함께,"2019년 09월","15,000원","공부법이 아니라 공부 습관이 성패를 좌우한다! 공부법보다 ‘공부 습관’이 중요한 이유 유튜브 1억 7천만뷰 돌파, 베스트셀러『미쳐야 공부다』『강성태 66일 공부법』, 방송 [SBS스페셜], [EBS 60분 부모] 출연 등으로 대한민국 자타공인 1등 공부 멘토로 자리매김한 강성태 공신닷컴 대표. 소심한 시골 촌놈에 지나지 않았던 그는 열등감을 극복하기 위해 공부를 시작했고 마침내 수능 0.01%로 서울대에 합격했다. 학창시절 그가 직접 터득한 공부법과 공부 멘토로 활동하면서 발견한 공부 비법은 청소년, 공시생, 취시생 등 전국의 수많은 수험생들에게 놀라운 성적 변화를 가져왔다. 십여 년간 교육현장에서 수험생들을 만나온 온 저자는 공신에게는 공부법에 앞서 더 중요한 것이 공부 습관이며 이를 따로 정리해 알려 줄 필요성을 느껴『강성태 66일 공부법』을 펴냈다. 특히 20만부 기념 개정증보판으로 출간한 이번 책은 실제 66일 공부법 실천자들의 사례를 토대로 해 더욱 현실적이고 구체적인 공부 조언을 강화한 것이 특징이다. “공부를 잘하고 싶은데 몸이 안 따라줘요.” “공부 한번 하려면 매번 큰 결심이 필요해요.” 공부하고 싶은 마음과는 달리 공부가 잘 되지 않아서 걱정인 사람들이 참 많다. 이것은 공부가 생활화된 시스템, 즉 습관이 만들어지지 않아서다. 무엇이든 습관이 되면 뇌에서 회로가 만들어져 더 적은 에너지로 더 효과적으로 일한다. 즉 공부가 자동시스템화 되는 것이다. 이러한 공부 습관이야말로 학년이 올라갈수록, 또 공부량이 많아질수록 성공과 실패를 가른다고 해도 과언이 아니다. 공부법에 앞서 공부가 되는 시스템, 공부 습관을 세워야 하는 이유다. 이 책은 공부 습관을 만드는 법과 공부법, 두 측면에서 학생들이 꼭 실천해야 하는 방법들을 구체적으로 담았다. 이 방법들은 모두 저자가 교육 현장에서 시행착오를 거치며 그 성과를 증명한 것들이라 신뢰할 수 있다. 이번만큼은 공부 습관을 확실히 잡고 싶은 청소년·공시생·취준생 등 모든 수험생들에게 이 책은 새로운 공부 출발점이자 유용한 길잡이가 될 것이다.",한국근대사,
868,소시지 탈출,미셸 로빈슨 글/토 프리먼 그림/김영선 역,보림,"2019년 08월","15,000원",지글지글 자글자글 용감한 소시지들의 프라이팬 탈출기! “가만있어 봐! 이거 영 마음에 안 드네.”노릇노릇 익어 가는 소시지들의 반란오동통한 소시지 열 개가 프라이팬에서 지글지글 자글자글 익어 가요. 노릇노릇 구워지는 소시지들의 고소한 냄새! 침이 절로 고여요. 얼마나 맛있을까요? 하지만 소시지들에게는 이 상황이 썩 반갑지 않습니다. 프라이팬 안은 뜨겁고 기름으로 미끄덩하고 불쾌한 곳이에요. 게다가 곧 있으면 누군가에게 먹힌다니요! 소시지들 중 하나가 소리쳐요. “가만있어 봐. 이거 영 마음에 안 드네. 나는 팡 터지기 싫어. 퍽 터지기도 싫고.” 소시지들은 이대로 익어서 누군가의 입속으로 들어가고 싶지 않습니다. 그래서 결심해요. 프라이팬 밖으로 탈출하기로요! 뜨거운 프라이팬에서 나가고 싶은 소시지들은 자신들이 펑 터지기 전에 살아남을 수 있는 방법을 모색하기 시작해요. 과연 소시지들은 모두 살아남아 자유를 얻을 수 있을까요?,유아 그림/동화책,"9.8"
869,제철 재료를 가득 담은 사계절 베이킹,김경화 저,레시피팩토리(단행),"2019년 08월","15,000원","가장 맛있는 베이킹을 위해, 가장 싱그러운 계절의 맛을 듬뿍 담았습니다김포 모담산 끝자락에는 아담한 케이크 가게이자 베이킹 클래스 공간인 ‘그리고 케이크’가 있다. 봄이면 새빨간 생딸기를 듬뿍 올린 케이크를, 여름이면 포슬포슬한 텃밭표 감자를 담은 스콘을, 가을이면 농장에서 따온 달콤한 사과를 더한 파운드케이크를, 겨울이면 따끈한 군고구마를 채운 파이를 선보이는 곳이다. 이곳을 운영하는 김경화 파티시에는 제철 재료를 듬뿍 넣어 베이킹을 한다. 과일이나 채소를 약간의 부재료나 장식으로 사용하는 것이 아닌 주인공이 되도록 가득 넣어 계절의 풍미를 물씬 내는 것이다. 이곳의 케이크와 쿠키를 맛보면 감자가 이런 향을 품고 있구나, 옥수수 알갱이 식감이 이렇게 재미있구나, 자색고구마 빛깔이 참 예쁘구나, 우엉의 식감이 의외로 쫄깃하구나, 생각이 들며 일상의 재료들이 새롭게 다가온다. 별다른 기교 없이 재료 본연의 맛을 살리는 것이 비결인 셈이다.『사계절 베이킹』에는 케이크 가게의 기존 인기 메뉴는 물론, 저자가 사계절 동안 텃밭을 가꾸고 제철 재료들을 맛보며 개발한 다양한 메뉴가 실려있다. 제철 재료 저마다의 맛과 향, 식감을 파악해 케이크, 카스텔라, 피낭시에, 마들렌, 몽블랑, 쿠키, 까눌레, 마카롱, 다쿠와즈, 푸딩 등 여러 가지 품목으로 소개하고 있다. 각각의 레시피에는 베이킹 클래스에서 전하는 노하우도 꼼꼼히 담아 누구나 실패 없이 맛있게 완성할 수 있도록 했다. 『사계절 베이킹』은 계절의 생생함을 담기 위해 1년에 걸쳐 만들었다. 계절과 함께한 베이킹 개발 스토리를 곳곳에 에세이로 녹여냈으니 먼저 편하게 읽어 보도록 하자. 그리고는 지금 만나는 이 계절의 페이지를 펼쳐 좋아하는 제철 재료가 담긴 레시피를 따라 해보자. 평범한 오늘이, 흘러가는 계절이 조금은 더 특별하게 다가올지 모른다.",홈베이킹/베이커리,"9.7"
870,JOBS 잡스 - EDITOR 에디터,매거진 B 편집부 저,REFERENCE BY B,"2019년 08월","15,000원","‘잡스’의 첫 번째 직업은 에디터이다. 에디터는 일반적으로 다양한 정보와 데이터를 수집해, 그중에서 전달할 가치가 있는 주제를 선별하고 그 주제를 효과적으로 보여줄 소재와 도구를 조합해서 결과물을 만들어내는 일을 한다. 글과 이미지, 글과 소리를 결합하기도 하고 취재원의 음성과 객관적 사실, 에디터의 해석을 엮어서 매체의 목소리를 만들거나 사진가의 시선을 매체의 시선으로 바꾸기도 한다. 때로는 무에서 유를 창조하는 일에 뛰어들기도 하지만 대개는 이미 존재하는 것을 선별하고 조합하는 일의 연속이다.첫 번째 책 ‘에디터’ 편에서는 독립잡지인 『브로드컬리』에서 이커머스 플랫폼 ‘미스터포터’까지 다양한 영역을 넘나드는 런던, 서울, 도쿄의 에디터 이야기를 담았다. 다섯 편의 인터뷰와 두 편의 에세이를 통해 그들은 스스로 정의하는 에디터의 일, 일과 삶에 대한 가치관, 실패에 대처하는 법, 에디터가 되려는 사람에게 도움이 될 만한 조언 등을 전하고 있다.",창업/장사,"7.6"
871,어른답게 삽시다,이시형 저,특별한서재,"2019년 08월","14,000원",어떻게 나이를 들어갈 것인가? 나잇값에 대한 예의 『어른답게 삽시다』의 저자 이시형 박사는 ‘화병(Hwa-byung)’을 세계 최초로 정신의학 용어로 만든 정신의학계의 권위자이다. 그는 첫 저서 『배짱으로 삽시다』 이후 끊임없이 우리 사회에 건강한 정신과 자연체로 살아가는 법에 대한 화두를 던져오며 ‘국민 의사’라고 불렸다. 그런 그가 올해 86세의 나이로 새롭게 ‘나이듦’에 대한 진솔한 이야기를 들고 나왔다.,한국 에세이,"9.7"
872,김수연의 아기발달 백과,김수연 저,지식너머,"2019년 07월","14,000원","10만 초보 부모가 선택한 『김수연의 아기발달 백과』개정판 출간!‘혹시 우리 아기만 늦되는 건 아닐까?’ 부모들에게는 아기의 모든 것이 걱정거리다. 아기가 목은 언제 가누는지, 기기와 걷기는 언제 하고, 말은 언제 시작하는지 모든 것이 불안하고 혼란스럽기만 하다. 내 아기의 발달 특성을 이해하지 못하고 정상 발달에 대한 기본 지식 없이 ‘카더라’나 옆집 아이와의 단순 비교로만 아기의 성장을 평가하기 때문이다. 그래서 지난 2014년, 국내 최고의 아기발달 전문가 김수연 박사가 수십 년간의 아기 성장 평가 노하우를 모아 『김수연의 아기발달 백과』를 만들었다. 초보 부모라도 아기의 발달을 잘 이해하고 자신의 아기에게 꼭 맞는 육아법을 선택할 수 있게, 아기발달에 관한 모든 내용을 담은 것이다. 책은 출간 즉시 초보 부모들과 출산을 앞둔 예비 부모들의 필독서로 자리 잡으며 10만 부 이상 판매, 육아 분야의 베스트셀러로 자리 잡았다. 그리고 출간 5주년을 맞아 아이를 키우는 부모들에게 더 많은 도움이 되고자 『김수연의 아기발달 백과』 개정판을 준비했다.",성장발달,"10.0"
873,"700만이 뽑은 에어프라이어 맛보장 요리",만개의 레시피 저,이지에이치엘디,"2019년 06월","14,000원","에어프라이어 요리도 700만이 뽑으면 다릅니다입소문 자자한 에어프라이어 요리 103레시피 누적 조회수 10억을 자랑하는 [만개의 레시피]의 베스트 에어프라이어 요리 공개! 레시피는 역시 ‘만개의 레시피’‘믿고 보는’ 700만이 뽑은 요리 시리즈의 에어프라이어편만개의 레시피가 베스트&스테디셀러 ‘700만이 뽑은 요리’ 시리즈의 뜨거운 호응에 힘입어 에어프라이어 편을 만들었다. 요리 1위 앱 [만개의 레시피]를 뜨겁게 달군 화제의 에어프라이어 레시피 가운데 리얼 맛 후기로 뽑은 맛보장 레시피는 검증과 확인 과정까지 거쳐 누가 만들어도 맛있을 것이다.“이런 요리도 가능해?” 에어프라이어 요리의 신세계에어프라이어, 죽은 치킨와 피자를 살릴 때만 쓰시나요? 베이킹부터 근사한 홈파티 요리까지 에어프라이어로 모두 할 수 있다. 열풍에 구워야 제맛인 갖가지 요리들로 외식보다 맛있는 집밥을 만들어보자.술안주부터 다이어트 요리까지취향 따라 에어프라이어 활용하기칼로리 낮은 가벼운 음식이 필요할 때도, 한여름밤에 맥주 안주가 생각날 때도 『700만이 뽑은 에어프라이어 맛보장 요리』를 펼치자. 취향이나 기분에 따라 즐길 수 있는 테마별 레시피가 풍성하게 담겨 있다. 간편하게, 맛있게, 근사하게! 슬기로운 에어프라이어 생활튀김은 물론 굽기, 데우기까지 가능한 에어프라이어를 제대로 활용하는 팁들을 구석구석 담았다. 요리 초보도 ‘최소의 시간에 최대의 효과’를 누릴 수 있도록 안내하는 알짜 팁으로 보다 쉽고 즐겁게 요리헤보자.",생활요리 ,"9.6"
874,메이크 타임,"제이크 냅,존 제라츠키 공저/박우정 역",김영사,"2019년 04월","14,800원","하고 싶은 일도 해야 할 일도 너무 많은 사람을 위해구글 디자이너가 직접 개발하고 입증한 4단계 시간관리 솔루션다이어리는 빼곡하지만 정작 원하는 일은 못하고 있다면, 인스타그램 좋아요 알림이 왔을 때 들어가 보지 않고는 못 배긴다면, 능동적으로 살고 있다고 착각 중인 사람이라면, 이제 ‘메이크 타임’할 때! 지메일과 유튜브 등의 서비스를 구축하고, 구글의 기획실행법 ‘스프린트’를 개발한 제이크 냅과 존 제라츠키가 『메이크 타임』으로 돌아왔다. 시간과 집중력, 에너지를 극대화하는 혁신적 시간관리법! ‘하이라이트, 초집중, 에너지 충전, 돌아보기’의 4단계 프로세스와 87가지 전술만 있다면 목표한 바를 모두 이룰 수 있다. 『스프린트』에 이은 미국 아마존 비즈니스 분야 베스트셀러에 오른 화제작! 의지력만으로는 일상을 통제할 수 없을 때, 항상 시간이 없다고 느낄 때 읽어야 할 매일매일의 하루사용법이다.신작 『메이크 타임』은 스프린트를 일상생활에 적용해 조직이 아닌 개인에 초점을 맞춘다. 시간과 집중력, 에너지를 극대화하는 일과 삶의 시간관리법이다. ‘하이라이트, 초집중, 에너지 충전, 돌아보기’의 4단계 프로세스와 87가지 전술은 목표한 일이 무엇이든 실행할 시간을 만들어준다. 『스프린트』에 이어 출간 즉시 미국 아마존 비즈니스 분야 베스트셀러에 올라 화제가 되었다. 제이크 냅과 존 제라츠키는 실리콘밸리 내부에 있으면서 현대기술이 어떻게 이용자를 빠져나올 수 없게 하는지 누구보다 잘 이해했다. 나아가 기술의 장점만 취하며 시간을 통제하는 방법에 대해 통찰하게 되었다. 바로 시간을 사용하는 방법도 제품처럼 디자인할 수 있다는 것이다. 메이크 타임은 더 많은 업무와 주의 분산을 요구하는 현대인의 디폴트 상태를 바꾸고 직접 하루를 설정하게 해준다. 분명 다이어리는 바쁜 일로 빼곡한데 정작 해야 할 일은 못하고 있다, 무심코 자극적인 연예뉴스를 클릭해서 한참 시간을 보냈다, 다른 사람의 요구사항에 대응하느라 하려던 일을 잊어버렸다… 누구나 쳇바퀴처럼 끝없는 일정에 휘둘려 원하는 일을 하지 못했던 경험이 있을 것이다. 이제 메이크 타임으로 1분 1초를 다투는 현대사회에서 삶을 능동적으로 꾸리고 자신만의 중심을 찾을 수 있다.",기획/정보/시간관리,"9.4"
875,Go Go 카카오프렌즈 3,김미영 글/김정한 그림,아울북,"2018년 07월","14,800원","가장 사랑받는 캐릭터 ‘카카오프렌즈’와 마법천자문을 만든 ‘아울북’의 놀라운 콜라보! 카카오프렌즈로 만나는 학습만화 『Go Go 카카오프렌즈』! 『마법천자문』으로 학습만화의 시장을 연 아울북과 카카오프렌즈가 만나 탄생시킨 『Go Go 카카오프렌즈』 시리즈의 두 번째 책이 출간되었다. 카카오프렌즈 캐릭터들이 자신들의 성격을 드러내며 살아 움직이는 최초의 도서 『Go Go 카카오프렌즈』에서 라이언, 무지, 콘, 네오, 프로도, 튜브, 제이지, 어피치는 귀엽고 사랑스러운 자신들의 매력을 내뿜는다. 출간하자마자 베스트셀러에 오르며 독자들의 마음을 사로잡은 첫 권에 이어 출간된 두 번째 도서 영국 편에서는 더욱 귀여운 모습과 다채로운 모험으로 독자들의 마음을 녹일 준비를 마쳤다.",한국사/세계사/지리,"9.8"
876,한 그릇 뚝딱 유아식,"오상민,박현영 저",청림Life,"2018년 01월","14,800원","14개월부터 7세까지 편식 없이 잘 먹는 영양만점 레시피베스트셀러 『한 그릇 뚝딱 이유식』에 이은 닥터오의 아이 밥상이유식이 끝나고 유아식으로 넘어가면서 ‘한시름 놓았다’ ‘이제 좀 나아지겠지’라고 안도했건만, 웬걸! 아이가 먹지 않는다. 편식을 한다. 내가 먹어봐도 맛이 없는 것 같다. 아이를 위해 즐겁게 요리해서 주고 싶은데, 막상 장을 보면 남아서 버리는 재료가 반! SNS 속 엄마들은 어떻게 다섯 칸의 식판을 꼭꼭 잘도 채우는지 의문스럽기만 하다. 이쯤 되면 엄마들의 멘탈은 자연스럽게 흔들흔들 중심을 잃게 된다. “간을 해야 하나?” “왜 안 먹지?” “그냥 사다가 먹일까?” 이렇게 유아식이 힘겨운 엄마들을 위해 만들었다! 『한 그릇 뚝딱 유아식』! 소아청소년과 의사 아빠인 닥터오는 잘 먹지 않는 아이들에 대한 대처법이나 ‘변비’ ‘설사’ ‘성조숙증’ ‘알레르기’ 등 유아기 아이들의 건강과 질병에 관련하여 정리했다. 요리 솜씨 좋은 엄마는 두 아이를 키우며 쌓은 유아식 노하우부터 장보기 팁, 재료 손질법 등을 아낌없이 공개했다. 특히 한 번 장볼 때마다 만들어볼 수 있는 식판식을 소개하고 있어, 『한 그릇 뚝딱 유아식』은 매번 “오늘은 뭘 먹이지?” 고민하는 엄마들에게 특급 가이드가 되어줄 것이다.",건강하게 키우기,"9.7"
877,김영철·타일러의 진짜 미국식 영어,"김영철,타일러 저",위즈덤하우스,"2017년 12월","14,800원","언어 천재 타일러, 영어 잘하는 개그맨 김영철이 당신의 콩글리시를 교정한다 과묵한 척은 이제 그만, 말하고 싶어 입이 근질근질해지는 타일러표 영어 과외 과묵한 척은 이제 그만, 말하고 싶어 입이 근질근질해지는 타일러표 영어 과외! 화제의 팟캐스트 1위! 『김영철의 파워 FM』 속 화제의 코너 『타일러의 진짜 미국식 영어』가 드디어 책으로 나왔다. 본문 에 수록된 QR코드로 팟캐스트 방송을 함께 들으며 하루 5분, 진짜 미국인의 찰진 표현을 배워보자. 이제 한 마디를 해도 현지인처럼, 한 마디를 해도 진짜 통하는 영어로 주눅들지 말고 당당해지자.",영어입문서/학습법,"9.3"
878,시계와 시간,로지 호어 글/쇼 닐센 그림,어스본코리아,"2016년 12월","14,800원","초등 수학 시간과 시계 보기 완전 정복!125개 플랩을 열고 시계를 만들면 시간의 개념과 원리가 쏙쏙!평범한 아이도 똑똑한 영재가 되는 첫걸음, 쉽고 재밌는 초등 영재 플랩북! 초등 저학년에게 꼭 필요한 분야별 지식을 깊이 있고 흥미롭게 담아낸 「쉽고 재밌는 초등 영재 플랩북」시리즈가 출간되었어요. 각 권에서는 초등 학습과 연계된 컴퓨터와 코딩부터 수학, 과학과 예술, 스포츠, 역사까지 다양한 주제를 담고 있지요. 열면 또 열리는 플랩 속 플랩은 ‘호기심’을 돋우고, ‘집중력’을 기르고, 점점 더 깊은 ‘탐구심’으로 이어지게 도와주지요. 어려운 지식책은 이제 그만! 기본 개념부터 원리를 이해하는 단계까지, 보다 깊이 있는 학습 효과를 얻게 된답니다. ‘시계 보기가 어렵다고요?’ 125개 플랩을 열어 ‘시계 보기’와 ‘시간 계산하기’를 배워요! 플랩 곳곳을 열어 보며 ‘시간’과 ‘시계’의 개념부터 시계를 보는 방법, 시간을 계산하고 비교하는 방법까지 차근차근 알아가요. ‘시’, ‘분’, ‘초’가 무엇인지, 아날로그시계와 디지털시계는 어떻게 보고, 시간을 어떻게 말하는지 자연스럽게 알 수 있지요. 그런 다음, 하루를 오전과 오후로 구분하는 방법과 하루를 24시간으로 표시하는 방법, 하루보다 긴 시간인 ‘일 주일’, ‘한 달’, ‘일 년’ 등의 개념과 비교법도 익힐 수 있답니다. 플랩 겉면과 플랩 속 지식이 연결되어 아이들이 입체적으로 사고할 수 있게 도와줘요. 따라서 개념과 원리를 더욱 효과적으로 이해하지요. 개념과 원리를 익힌 다음, 퀴즈를 풀고 시침과 분침 플랩을 조립해 나만의 시계를 만들어 보세요. 시계를 보는 법과 시간의 체계가 머리에 쏙쏙 들어올 거예요.",수학,"9.6"
879,드디어 팔리기 시작했다,안성은 저,더퀘스트,"2019년 09월","14,800원","당신은 오늘 무엇을 팔았는가? 포화의 시대, 어떻게 하면 잘 팔 수 있을까? 사업가는 소비자에게 물건을 판다. 직장인은 상사에게 기획안을 판다. 대통령은 국민에게 정책과 비전을 판다. 취준생은 채용자에게 자신이 지닌 가능성을 판다. 그런데, 어떻게 하면 잘 팔 수 있을까? 하루에도 수백개씩 쏟아지는 브랜드의 대홍수 속에서도 자신만의 필살기로 업계 1등이 되고 시장의 판세를 바꾼 25개 초일류 브랜드에서 배우는 ‘팔리는 비밀’을 담았다. 포화의 시대에는 대체 어떻게 해야 사람들의 선택을 받을 수 있을까? 수많은 히트 광고의 기획자이자 브랜드 마케팅 전문가 안성은은 『드디어 팔리기 시작했다』에 그 비결을 밝혔다. “히트하는 상품, 잘나가는 사람, 모두 성공의 비결은 브랜드입니다.” 제품이 아닌 브랜드를 만들어 팔아야 한다는 게 저자의 주장이다.",마케팅/브랜드,"10.0"
880,"2020 권규호 공무원 국어 개기문",권규호언어연구실 저,권규호언어연구실,"2019년 09월","14,800원","본서는 단기 합격을 위한 효율적 문제풀이의 끝! 중요 개념점검, 기출적용, 동형문제풀이를 한 권에 담았다. 출제 가능한 모든 유형과 난이도의 문항들을 담아내어 자신의 취약점을 전략적으로 학습할 수 있도록 구성하였다. 각 문항별 상세한 정답해설 및 오답피하기 설명을 추가하여 혼자서도 충분한 복습이 가능하다.",국어(한문),"10.0"
881,잔나비 피아노 연주곡집,민우선 편곡,SRMUSIC,"2019년 09월","14,800원",‘잔나비’의 공식 피아노 악보집이 책은 서정적인 복고풍 곡으로 화제가 되고 있는 밴드 ‘잔나비’의 공식 악보집이다. 잔나비를 대표하는 15곡의 피아노 솔로&가사 악보와 함께 멤버의 사인이 첨부된 프로필 사진과 공연사진을 담고 있다. 잔나비의 감미로운 선율을 최대한 살린 편곡으로 피아노로 잔나비의 곡을 재현할 수 있다. 모범연주 음원을 QR코드를 이용해 유튜브에서 언제든지 들어볼 수 있다.,악기/악보집,"10.0"
882,성공한 사람들은 왜 격무에도 스트레스가 없을까,니시와키 슌지 저/박재영 역,센시오,"2019년 09월","15,000원","“성공한 사람들은 어떻게 생활하길래 격무에도 스트레스가 없을까?”정신과 의사가 직접 해보고 자신있게 권하는 스트레스 제로 비결 일류들은 남들보다 많은 일을 하는데, 왜 스트레스가 없어 보일까? 특별한 스트레스 해소법을 따로 갖고 있는 걸까? 유명 정신과 의사인 저자는 ‘성공한 사람들이 왜 격무에도 스트레스가 없는지’ 강한 의문을 가졌다. 그래서 정신과 의사의 시선으로 오랜 기간 연구했고, 결국 그 해답을 찾아냈다. 그것은 바로 성공한 사람들이 스트레스에 대처하는 방식, 즉 스트레스를 쌓아두지 않는 방법을 정확히 알고 실천한다는 것이다.『성공한 사람들은 왜 격무에도 스트레스가 없을까』가 신뢰받는 이유 중 하나는 정신과 의사인 저자 역시 ‘격무에도 스트레스를 받지 않는 방법’을 직접 따라한 덕분에 스트레스 없이 풍요로운 인생을 살게 되었다는 점이다. 일류들이 평상시 어떤 걸 먹고 어떤 생각을 하길래 스트레스가 없는지? 인간관계에서 스트레스를 받지 않는 법은 뭔지? 골치 아픈 업무에 맞닥뜨렸을 때 오는 스트레스를 어떻게 해결하는지? 대체 그 방법과 근거는 무엇일까? 일과 인간관계의 스트레스를 날려줄 ‘일류만의 스트레스 제로 비결’에 주목해보자.",성공학/경력관리,"8.7"
883,동주와 빈센트,윤동주 저/빈센트 반 고흐 그림,저녁달고양이,"2019년 09월","15,000원","별을 노래한 시인 윤동주의 124편 시별을 그린 화가 빈센트 반 고흐의 129점의 그림을 함께 감상하는 시화집“밤하늘의 수많은 별들은 나를 꿈꾸게 만들어요”일제강점기 저항시인이자 독립운동가였던 윤동주. 짧은 생을 살다간 탓에 생전에 문인으로서 성공하지는 못했으나, 100년이 훨씬 지난 지금 시대의 사람들은 그의 시를 읽고 그를 기억하며 큰 울림을 받고 있다. 그리고 한국인이 가장 사랑하는 시인이 되었다. 네덜란드 출신 인상파 화가 빈센트 반 고흐, 윤동주와 동시대 사람은 아니지만 생전에 10년의 기간 동안 1,100점이 넘는 그림을 그려내며 열정과 재능을 폭발시켰던 그 역시 사후에 사람들에게 오랫동안 기억되고 전 세계 사람들이 사랑하는 작가가 되었다.『동주와 빈센트』는 별을 노래한 시인 윤동주의 시 124편과 별을 그린 화가 빈센트 반 고흐의 그림 129점을 함께 묶은 시화집이며, ‘열두 개의 달 시화집 시리즈의 스페셜’ 에디션이다. ‘열두 개의 달 시화집’은 달마다 어울리는 화가를 선정하여 그림과 시를 매치한 시화집 시리즈로, 독자들에게 좋은 반응을 얻어 왔다. 이번 에디션을 독자들이 가장 좋아하는 시인과 화가의 작품을 한 곳에서 감상할 수 있도록 편집했다.",시화집,"9.6"
884,"2019 취업에 강한 에듀윌 시사상식 9월호",에듀윌상식연구소 저,에듀윌,"2019년 08월","15,000원","공기업·언론사·금융권·대기업 취업상식에 최적화된 월간지2019년, 더 강력해진 에듀윌 시사상식최근 공기업/언론사/금융권/대기업 취업 전형에서 상식의 중요성이 더욱 커졌다. 객관식, NCS 및 인적성 배경 지식, 논술, 주관식 약술 등 필기 전형부터 토론, 면접에 이르기까지 다방면의 상식을 갖추지 않으면 합격하기 어렵다. 『2019 취업에 강한 에듀윌 시사상식 9월호』는 시시각각 변하는 이슈의 맥을 짚어 명쾌하게 정리함으로써 상식 관련 취업 시험에 대비할 수 있게 하였다. 또한, 실제 취업 시험에 맞춰 자신의 실력을 검증할 수 있는 문제 풀이 / 국내 상식 교재 중 유일한 실제 기출 논술 복원 / 취업 정보와 취업 칼럼 / 경제, 철학, 과학, 예술, 역사 등 다방면의 지식까지 모두 한권에 담았다.",취업/면접/상식,"10.0"
885,영어를 해석하지 않고 읽는 법,황준 저,동양북스(동양books),"2019년 08월","15,000원","영문을 가장 정확하게 가장 빨리 읽을 수 있는 가장 쉬운 방법TOEIC, TOEFL, IELTS, 수능 영어, 공무원 영어, 편입 영어 등 각종 영어시험에 등장하는 모든 영문은 120개 내외의 문법 규칙들이 결합된 문장으로 이루어져 있다. ‘많이 보고 듣고 말하고 쓰는 영문’을 만드는 ‘조건’은 정해져 있다는 말이다. 수험영어에 국한된 얘기만은 아니다. [뉴욕타임스], [타임] 등 원어민들이 일상에서 매일같이 접하는 영문도 다르지 않다. 모르는 단어가 없는데 해석이 안 되거나 독해력이 더 이상 늘지 않는 이유는 어휘력 때문만이 아니라 밥 먹듯 등장하는 영문 구조가 모국어처럼 체화되지 않았기 때문이라는 저자의 진단에 고개가 절로 끄덕여지는 이유다. 그렇다면 120개의 문법 규칙이 과연 무엇이고, 이를 어떻게 체득할 것이냐가 무엇보다 중요할 터. 저자는 영어교육 현장의 일선이라고 해도 과언이 아닌 수험영어 콘텐츠 개발 분야에 십수 년간 몸담으면서 광범위한 데이터를 수집하고 분석해 그 어떤 영문도 피해갈 수 없는 120가지 문법 규칙을 유형화했다. 영문을 보자마자 복잡하게 얽힌 문법 규칙들을 즉각 파악할 수 있는 순발력이 곧 영어 실력이라는 경험칙에 따라 공들여 추린 120개 패턴과 다양한 수험영어 지문에 가장 근접한 영문을 함께 반복적으로 읽다 보면 영문의 모든 문장 구조가 저절로 머릿속에 새겨질 것이다. 모국어로 뜻을 옮기는 ‘해석’ 단계를 넘어 영문의 맥락을 단숨에 파악하는 ‘읽기’ 단계에 도달한 상위 1%의 독해 기술이 담겨 있는 이 책은 단번에 읽히지 않는 영문과 여전히 씨름하고 있는 모든 학습자들을 위한 필독서다.",영어 독해/문법/작문/번역,"9.5"
